,dimension,d_G,d_H,edge,ground_truth_aprx,classification,correct,inverse,negexp
1313,65,1.0416660203973522,1.1003577115632899,"(74, 71)",0,1,False,0.5137000562342546,0.5146687122392652
1314,65,0.9703849419351915,1.0144236046410608,"(57, 48)",0,1,False,0.5110939321532636,0.5110078866725213
1315,65,0.9537860597669982,0.869640630025706,"(1, 86)",0,0,True,0.47692656627976143,0.478976046028153
1316,65,1.0460303281717025,0.8306735394077714,"(1, 25)",0,0,True,0.44262366255958835,0.4463679242386632
1317,65,0.980013644526184,0.949140998917829,"(44, 25)",0,0,True,0.4919984005135949,0.4922824515674797
1318,65,1.0645325271128636,0.9686352182022347,"(2, 41)",0,0,True,0.4764167739893575,0.4760440288049633
1319,65,0.9726270553900767,0.9968743715074647,"(6, 41)",0,1,False,0.5061556990480539,0.5060615320513641
1320,65,0.940228015467472,0.8756968401464862,"(5, 6)",1,0,False,0.4822318706852085,0.4838728022853167
1321,65,0.9080196829434052,0.8776668631292943,"(5, 12)",0,0,True,0.49150107842810753,0.4924123775732375
1322,65,0.990758493915707,0.9494938083397346,"(56, 0)",0,0,True,0.48936615471915573,0.48968529219939655
1323,70,1.0169825050532417,1.0255426940422006,"(1, 2)",1,1,True,0.5020954916474837,0.5021400341793446
1324,70,1.0962376124840607,1.0275715473149514,"(2, 3)",1,0,False,0.48383421955492284,0.4828402255800671
1325,70,0.8459706514693428,0.9340567546873241,"(6, 5)",1,1,True,0.524742906461247,0.5220072977960551
1326,70,0.9007958535065809,1.01692033362523,"(6, 7)",1,1,True,0.5302767638136089,0.5289985404952892
1327,70,0.9778797157969226,0.8893814213804327,"(9, 8)",1,0,False,0.4763026465194182,0.477889854971641
1328,70,0.833025319287596,0.9424633518955581,"(9, 10)",1,1,True,0.5308191300750555,0.5273322344700445
1329,70,1.0695503330896807,1.0136433307457982,"(12, 13)",1,0,False,0.48658141983761866,0.4860268887459058
1330,70,0.9978462469288047,1.0933592754895414,"(15, 16)",1,1,True,0.522836834432773,0.5238601207604575
1331,70,0.9847798824574839,1.0190360506622766,"(17, 16)",1,1,True,0.5085477332619716,0.5085632046681803
1332,70,0.8741216923066377,1.1038458656783565,"(18, 19)",1,1,True,0.558070763710034,0.5571798008385733
1333,70,0.9967948738497975,1.1373432781358732,"(20, 19)",1,1,True,0.532928609648655,0.53507937400515
1334,70,1.0212519383591214,1.0887374978634103,"(20, 21)",1,1,True,0.5159919188091071,0.5168649896756148
1335,70,1.0515247101564065,1.0622210550615843,"(22, 21)",1,1,True,0.5025301871874063,0.5026740607310025
1336,70,1.024561511564196,1.0986254749980489,"(23, 22)",1,1,True,0.51744169588044,0.5185075314217523
1337,70,1.0319345670416484,1.13297912588679,"(23, 24)",1,1,True,0.5233368561470135,0.5252396686072718
1338,70,1.0108444697457557,0.9962368670034443,"(29, 28)",1,0,False,0.49636098386377037,0.4963481642505435
1339,70,1.020400271565933,0.8837812692521412,"(30, 31)",1,0,False,0.46412658158236914,0.46589827461538463
1340,70,0.9434327137132965,1.0338591027997297,"(32, 31)",1,1,True,0.5228662224592374,0.5225912054734961
1341,70,0.8011251105093237,1.0888145152334454,"(32, 33)",1,1,True,0.5761107394134498,0.5714303670861635
1342,70,1.1174269373245904,1.0333014617817613,"(34, 35)",1,0,False,0.48044256179027905,0.4789810257599694
1343,70,1.054182023486275,1.0585727537898004,"(36, 35)",1,1,True,0.5010391007869797,0.5010976808124108
1344,70,0.9876839526635957,1.0421380604932597,"(36, 37)",1,1,True,0.5134135179037138,0.5136101639955398
1345,70,0.9476968007759919,1.0187456764085574,"(39, 40)",1,1,True,0.5180653328172329,0.5177547507893339
1346,70,1.0320223680463638,1.0312710119411121,"(40, 41)",1,0,False,0.4998179231047462,0.4998121609825239
1347,70,1.1074693939444826,1.0607564830904672,"(42, 43)",1,0,False,0.48922784951771375,0.4883238954077497
1348,70,1.0566649078572974,0.9984303454126227,"(44, 43)",1,0,False,0.48583166343457407,0.48544547234382723
1349,70,1.0932479460216267,1.1029502941112344,"(47, 46)",1,1,True,0.5022088962444985,0.5024255679947486
1350,70,1.1052272725476644,1.0943748158802657,"(47, 48)",1,0,False,0.49753308638764865,0.49728691246110623
1351,70,1.0693552918799472,1.077054165910833,"(49, 48)",1,1,True,0.5017934308859248,0.5019247090008455
1352,70,1.1046471610676238,1.0381784432052095,"(50, 49)",1,0,False,0.48449040422844614,0.48338893584944026
1353,70,1.0754307187694596,1.029099365577863,"(51, 50)",1,0,False,0.4889924706859286,0.48841923322864067
1354,70,1.032755075337618,0.9952168622585527,"(51, 52)",1,0,False,0.4907448884318486,0.49061654856977926
1355,70,1.0152706807036813,0.9787483810589277,"(54, 55)",1,0,False,0.4908420384877189,0.4908704398764841
1356,70,1.0216062344847119,1.0043405613048741,"(55, 56)",1,0,False,0.4957388631291503,0.4956836889301169
1357,70,1.031333249862111,1.0247475957370138,"(59, 58)",1,0,False,0.49839849339115405,0.498353592419228
1358,70,1.0270098577045146,0.9816942773407857,"(61, 60)",1,0,False,0.48872019538041456,0.4886730431699407
1359,70,1.0179068859778977,1.1002489606181793,"(65, 64)",1,1,True,0.5194372087333912,0.5205738953501264
1360,70,0.9753914912304682,1.1139450144914855,"(66, 65)",1,1,True,0.5331573020625372,0.53458307400855
1361,70,1.0129259961968533,1.0969674679266603,"(67, 66)",1,1,True,0.5199160462740993,0.5209980103624279
1362,70,1.0568220234635586,1.032172481353101,"(67, 68)",1,0,False,0.4941001419454138,0.493837926475511
1363,70,1.1411296326667104,1.0150850424436721,"(70, 71)",1,0,False,0.4707717901009588,0.4685305050313408
1364,70,1.0373773925189504,1.065546440392131,"(71, 72)",1,1,True,0.5066975910949153,0.5070417963384528
1365,70,0.9743991127775775,1.0147731114735379,"(72, 73)",1,1,True,0.5101484422021729,0.5100921288134678
1366,70,0.9024088112896459,0.9866156992997017,"(74, 75)",1,1,True,0.5222884582857489,0.5210392913542528
1367,70,0.4839677830011996,1.02224106431557,"(77, 78)",1,1,True,0.6786848093055871,0.6314106476175105
1368,70,1.1015637678003432,1.0781538525243841,"(80, 79)",1,0,False,0.49463005779792896,0.49414778844133306
1369,70,1.0010128418929474,1.028037027023343,"(81, 80)",1,1,True,0.5066593200946877,0.506755635147202
1370,70,1.1140584805017784,1.1334330546548825,"(83, 84)",1,1,True,0.5043102663235957,0.5048434920290926
1371,70,1.0452520532156981,1.120461441730013,"(85, 84)",1,1,True,0.5173636514455482,0.5187934892575998
1372,70,0.9939999587232622,1.029424376740278,"(86, 85)",1,1,True,0.5087535810942247,0.5088551785011574
1373,70,0.8201142368322359,0.9913145755571028,"(92, 91)",1,1,True,0.5472556077152839,0.5426958525471597
1374,70,1.0180070137296449,1.0277101077740047,"(94, 93)",1,1,True,0.5023715629943077,0.5024257544790476
1375,70,1.145972781420245,0.9836915775953212,"(96, 97)",1,0,False,0.46189981695051285,0.45951850073584083
1376,70,0.993854322088725,0.9540352031700989,"(40, 14)",0,0,True,0.4897789072731588,0.4900465353887205
1377,70,1.0815405372839213,1.111969703720051,"(49, 42)",0,1,False,0.5069361806175571,0.5076067046757751
1378,70,1.0595927382313668,1.1056993328419567,"(42, 72)",0,1,False,0.5106467379681797,0.5115246071234756
1379,70,1.079000791544723,1.0512554402289345,"(16, 79)",0,0,True,0.4934877901301366,0.4930641071054858
1380,70,1.068288174175298,0.9446297819316302,"(79, 88)",0,0,True,0.469283797218733,0.46912473574513147
1381,70,1.0329158805175216,1.0039508650827722,"(51, 24)",0,0,True,0.4928898109075336,0.4927592523663497
1382,70,1.095106685401232,0.9313072194678321,"(98, 51)",0,0,True,0.45958390693534457,0.4591414465102165
1383,70,1.139447813738803,0.8763677670282056,"(62, 98)",0,0,True,0.4347460032503329,0.43460671579575394
1384,70,1.0123792019242759,0.9610187485465526,"(61, 95)",0,0,True,0.4869867977299081,0.48716270848502125
1385,70,1.0600914579303897,1.0614835913540166,"(36, 3)",0,1,False,0.5003280896011896,0.5003480332996983
1386,70,1.1286471421216762,1.0138260782572894,"(11, 3)",0,0,True,0.4732036174893059,0.47132622973495575
1387,70,1.0371735848988264,0.9694796421773574,"(31, 90)",0,0,True,0.4831326255558108,0.48308297397315003
1388,70,1.020400271565933,0.8837812692521412,"(31, 30)",1,0,False,0.46412658158236914,0.46589827461538463
1389,70,1.0343808412893525,0.9971790791400528,"(30, 46)",0,0,True,0.4908440401449157,0.49070063194266267
1390,70,1.0923120481379986,1.0406147644899453,"(46, 35)",0,0,True,0.48788113981642955,0.48707855679040457
1391,70,0.9953683014700655,1.0692245794166548,"(69, 35)",0,1,False,0.5178864023581417,0.518455680989067
1392,70,1.1285077703182917,1.1514090140761386,"(47, 84)",0,1,False,0.50502238588588,0.5057250607245466
1393,70,1.1077045560458987,1.0626178848706014,"(70, 47)",0,0,True,0.48961290950936814,0.48873024124606684
1394,70,1.1159291289182616,0.9834299423609104,"(13, 70)",0,0,True,0.4684429432844432,0.46692358010460566
1395,70,1.0152189438210433,1.0457895110232394,"(21, 60)",0,1,False,0.507416409944933,0.5076420466474942
1396,70,1.1524441907040623,0.9349155721765438,"(63, 97)",0,0,True,0.4478938364157878,0.44583127656744265
1397,70,1.1414501599827485,0.8954356880656916,"(45, 97)",0,0,True,0.439610147482549,0.4388047152657203
1398,70,1.0078458540537165,1.0129863299980988,"(85, 28)",0,1,False,0.5012718710600886,0.5012851161562183
1399,70,1.1090200214537658,1.000914451474554,"(50, 82)",0,0,True,0.47438177076912375,0.47299989781639434
1400,70,0.9778797157969226,0.8893814213804327,"(8, 9)",1,0,False,0.4763026465194182,0.477889854971641
1401,70,0.9916273236767593,0.9180314043547169,"(81, 8)",0,0,True,0.4807306095477314,0.4816093202977263
1402,70,1.1165112779311654,1.066392077130284,"(4, 67)",0,0,True,0.4885200596066997,0.4874728219773375
1403,70,1.0934725293469567,1.0890728785143018,"(67, 64)",0,0,True,0.4989920826350719,0.498900089066077
1404,70,1.1169683088061713,1.067367011034597,"(43, 64)",0,0,True,0.48864613474839796,0.4876022172966508
1405,70,1.0107197406033372,0.9286825539412861,"(43, 27)",0,0,True,0.47884987893104614,0.4795021980665957
1406,70,1.1174052537314163,0.9370981275594273,"(87, 37)",0,0,True,0.456119048570584,0.45504494572122167
1407,70,1.0732371817614401,0.7998605093345161,"(87, 38)",0,0,True,0.427025516681148,0.43207831542470065
1408,70,0.9685918405287375,1.0909023598391088,"(23, 55)",0,1,False,0.5296943102069736,0.5305395670049421
1409,70,1.128062258688196,0.9606162573059303,"(96, 99)",0,0,True,0.4599158031980407,0.4582360361546241
1410,70,1.1444480303383489,1.043539944372845,"(71, 96)",0,0,True,0.47694043862859364,0.47479436279100495
1411,70,1.0897445846778009,1.0815672621034556,"(74, 71)",0,0,True,0.4981169626586648,0.4979556807481323
1412,70,1.0787965270207793,1.1078164154620647,"(48, 20)",0,1,False,0.5066358082579384,0.507254463002926
1413,70,0.9964920438708764,0.9697046428583436,"(44, 25)",0,0,True,0.49318801593112893,0.4933035501701645
1414,70,1.0813897322964794,1.0189013227843247,"(34, 44)",0,0,True,0.48512386905591265,0.4843829790716021
1415,70,1.1078711583987202,1.0287342115335487,"(34, 94)",0,0,True,0.48148068239955794,0.48022608197783523
1416,70,0.985068012152595,0.9548835158260267,"(53, 94)",0,0,True,0.49222029625708746,0.4924544488080339
1417,70,1.0658984015839883,1.016996891645122,"(83, 59)",0,0,True,0.48826116941695746,0.48777705820368067
1418,70,1.0457640571382263,1.0684890831044365,"(2, 83)",0,1,False,0.5053742443451218,0.5056810120080834
1419,70,1.0436894554767633,1.0513184373375504,"(2, 41)",0,1,False,0.5018207525343827,0.5019072362148933
1420,70,0.8459706514693428,0.9340567546873241,"(5, 6)",1,1,True,0.524742906461247,0.5220072977960551
1421,70,0.9752918415471413,0.9463481143761269,"(0, 12)",0,0,True,0.4924690036024183,0.49276457331699325
1422,75,1.0129864589519602,1.06952925088841,"(99, 0)",0,1,False,0.5135755979340929,0.5141319330993758
1423,75,0.9172930701749732,1.0608446213973417,"(6, 7)",1,1,True,0.5362845194836431,0.5358263859212491
1424,75,1.1132255583724895,1.143502543044708,"(13, 14)",1,1,True,0.5067081596256999,0.5075686679963739
1425,75,1.1249178498890255,1.13811145016172,"(14, 15)",1,1,True,0.5029150308112225,0.5032983522226657
1426,75,1.1308650390236012,1.0712476587603814,"(15, 16)",1,0,False,0.4864635946372741,0.48510006782414244
1427,75,1.08221914732424,1.0981997827842733,"(20, 21)",1,1,True,0.5036645791410457,0.5039950738433041
1428,75,1.1377454190061878,1.045534859982329,"(24, 25)",1,0,False,0.47888256493880427,0.4769636806747724
1429,75,1.118767052423499,1.0842233836622688,"(28, 27)",1,0,False,0.4921598232576518,0.49136494145208137
1430,75,0.9956993493854829,1.1961234698861245,"(29, 28)",1,1,True,0.5457208764181146,0.5499389719449361
1431,75,0.9123870368537059,1.0983115965619736,"(29, 30)",1,1,True,0.5462338205781808,0.5463477047207574
1432,75,1.0022402544998834,1.132242134388774,"(32, 31)",1,1,True,0.5304527881245666,0.5324547743794598
1433,75,1.0870931262943688,1.1386838288075942,"(34, 35)",1,1,True,0.5115893693649242,0.5128948156844229
1434,75,1.1062455546828511,1.1500577750151348,"(36, 35)",1,1,True,0.509708849815452,0.5109513033771548
1435,75,1.2787758353008498,1.2392156663149299,"(37, 38)",1,0,False,0.4921444991056295,0.49011124738378
1436,75,1.21187779774609,1.174838311907081,"(39, 38)",1,0,False,0.4922404919275483,0.49074118704797604
1437,75,1.1502115325049023,1.1363546128660795,"(39, 40)",1,0,False,0.4969699281022604,0.4965358255210141
1438,75,1.1030431028174696,1.0846581273134548,"(42, 41)",1,0,False,0.49579810642084005,0.495403885583295
1439,75,1.0742569479015223,1.13361515355266,"(45, 44)",1,1,True,0.5134424013084912,0.5148351958120398
1440,75,1.0837081308575565,1.1463705644171476,"(46, 45)",1,1,True,0.5140493772018822,0.5156604843790665
1441,75,1.080614430158751,1.083564348012358,"(47, 48)",1,1,True,0.5006815328482473,0.5007374789286058
1442,75,1.0294910268552075,1.1248079743564166,"(49, 48)",1,1,True,0.5221224972595727,0.5238112118969099
1443,75,1.178320696271172,1.2160732387046944,"(53, 54)",1,1,True,0.5078835278276594,0.5094370147893863
1444,75,1.160706113030939,1.1923834302216476,"(54, 55)",1,1,True,0.5067310054735363,0.5079186671416059
1445,75,1.0214594747527213,1.17861851299919,"(55, 56)",1,1,True,0.5357166971174184,0.5392090907718433
1446,75,0.997575681502724,1.2404591359984967,"(58, 57)",1,1,True,0.5542626621794368,0.5604241084797892
1447,75,1.1453386045471932,1.2098599537913488,"(59, 58)",1,1,True,0.5136976453674614,0.5161247437507169
1448,75,1.1562942919225476,1.1375106726963797,"(60, 59)",1,0,False,0.4959055762116008,0.4953042332577174
1449,75,1.041478051622683,1.0756859605176523,"(61, 60)",1,1,True,0.5080787101752186,0.508551143374524
1450,75,0.9979102717966213,1.0336670323527617,"(62, 61)",1,1,True,0.5088002461149543,0.5089382378303645
1451,75,1.1095358983197172,1.0736852036175937,"(65, 64)",1,0,False,0.49178949519352144,0.4910382861574633
1452,75,1.1341560969856803,1.0787218493466446,"(66, 65)",1,0,False,0.4874746260337327,0.48614498589571653
1453,75,1.0457959728922104,0.8987053039942616,"(76, 77)",1,0,False,0.46217779061233893,0.46329348973627343
1454,75,1.024338617352159,1.001127229841775,"(81, 80)",1,0,False,0.4942701113567181,0.4941974136409654
1455,75,1.0227875325941962,1.0153915480172848,"(83, 82)",1,0,False,0.4981856391699663,0.49815101228415737
1456,75,1.0778156755851778,1.0985657840952008,"(86, 85)",1,1,True,0.5047671120376734,0.5051873410040189
1457,75,1.1393969915578164,1.1019498737999516,"(86, 87)",1,0,False,0.49164629126873505,0.49063931439865704
1458,75,1.1409971891348398,1.1053055773842426,"(88, 89)",1,0,False,0.49205547616230166,0.49107804417562223
1459,75,1.1381262042447269,1.2096273287977681,"(89, 90)",1,1,True,0.5152275619111478,0.5178676695478807
1460,75,1.0910739693120315,1.110640950567055,"(90, 91)",1,1,True,0.5044435773855995,0.5048915892458432
1461,75,1.1133331175592474,1.124354718394394,"(93, 92)",1,1,True,0.5024627208179039,0.5027553723162815
1462,75,1.1763783161211996,1.160909034898263,"(94, 93)",1,0,False,0.49669076178926197,0.4961327568128015
1463,75,1.187392273095657,1.0880410896327775,"(95, 96)",1,0,False,0.47816873368162516,0.4751826144365318
1464,75,1.0454605478391463,1.0396882738059166,"(98, 97)",1,0,False,0.49861586041885586,0.49855693549849694
1465,75,1.1290626785536662,1.1520479763367855,"(93, 40)",0,1,False,0.5050381812328659,0.50574607146576
1466,75,1.0728886507438609,1.1023201785956183,"(80, 14)",0,1,False,0.5067652189193933,0.5073573508834016
1467,75,1.021510112784389,1.0758645309539818,"(19, 49)",0,1,False,0.5129577274932415,0.5135852600129232
1468,75,1.095625012664418,0.9867236883789077,"(42, 72)",0,0,True,0.4738513236925816,0.4728015436212955
1469,75,1.0699087732771777,1.032120209671132,"(78, 32)",0,0,True,0.49101140757035533,0.49055398312849047
1470,75,1.086074205920757,1.0732809287512777,"(16, 79)",0,0,True,0.49703770885945014,0.4968017243287772
1471,75,1.1201857299415385,0.9845087597795245,"(26, 88)",0,0,True,0.46776801316660555,0.46613269465145935
1472,75,1.1274162493783293,0.9962829597873124,"(33, 26)",0,0,True,0.4691262093461587,0.467263575295
1473,75,0.9979102717966213,1.0336670323527617,"(62, 61)",1,1,True,0.5088002461149543,0.5089382378303645
1474,75,1.1483697412162521,1.0845597851261184,"(61, 95)",0,0,True,0.4857116054632819,0.48405292160084423
1475,75,1.2075432469209002,1.1592552578947668,"(54, 95)",0,0,True,0.48979888044379716,0.4879303479163676
1476,75,1.2009777189658228,1.2033050938043497,"(36, 54)",0,1,False,0.5004840060466609,0.5005818434469937
1477,75,1.1931772976261652,1.1022110579886728,"(36, 3)",0,0,True,0.4801850001950702,0.47727410905412915
1478,75,1.1124588472232488,0.9390314383703985,"(73, 11)",0,0,True,0.45773135996043357,0.4567514925053001
1479,75,1.1222604838961074,1.1408628106865133,"(73, 90)",0,1,False,0.5041098792175697,0.5046504475924248
1480,75,0.9268832104498596,1.105315518970142,"(31, 30)",1,1,True,0.5439012941837651,0.544490099740177
1481,75,1.0439884689929304,1.1341200541110732,"(46, 35)",0,1,False,0.5206903338750304,0.5225176544490174
1482,75,1.010712514729779,1.105530435278009,"(69, 35)",0,1,False,0.522402418528525,0.5236867366173926
1483,75,1.1886967070910959,1.0067725133145786,"(84, 66)",0,0,True,0.45856826593476413,0.45464397608003915
1484,75,1.103999269284114,1.0178638575041739,"(47, 84)",0,0,True,0.47970288217640195,0.4784794510438331
1485,75,1.116100596965376,1.036000927141966,"(70, 47)",0,0,True,0.48139035985845646,0.4799857822635929
1486,75,1.1030088547515908,1.1015731754467564,"(13, 60)",0,0,True,0.4996743874155807,0.4996410802354411
1487,75,1.1074367204071363,1.1374531481113583,"(21, 39)",0,1,False,0.5066855011742806,0.5075035435522502
1488,75,1.151880381870161,1.1076452295336234,"(17, 39)",0,0,True,0.4902114071835956,0.48894301483551633
1489,75,1.072436768986138,1.0474564452156514,"(63, 97)",0,0,True,0.49410811742706284,0.49375524378994984
1490,75,1.0638495582349015,1.1678788986396382,"(45, 28)",0,1,False,0.5233068992072688,0.5259839059497518
1491,75,1.0562169919277473,1.166546765873894,"(15, 85)",0,1,False,0.5248181511775379,0.5275544981962701
1492,75,1.0025328323391212,0.9299396234275633,"(82, 9)",0,0,True,0.4812175307609346,0.48185966336202296
1493,75,1.0197158263104136,0.9986161346241659,"(8, 9)",1,0,False,0.49477298777043655,0.49472527276804296
1494,75,1.0607605728914107,1.0537159424301794,"(91, 18)",0,0,True,0.49833419042250277,0.49823884966804344
1495,75,1.113007583722034,1.0713151206653018,"(65, 4)",0,0,True,0.4904564323364422,0.48957839381512896
1496,75,1.1345538667512673,1.0297777825417138,"(4, 67)",0,0,True,0.4757948177110979,0.4738299158942326
1497,75,1.1352409471992704,0.9999917460470856,"(67, 64)",0,0,True,0.468329165814112,0.46623914779587433
1498,75,1.1254464902957229,0.9647288986503393,"(68, 27)",0,0,True,0.46155404170976705,0.459906865911846
1499,75,1.1539335421886727,1.0735336976464163,"(68, 37)",0,0,True,0.4819526314227165,0.47991085927522376
1500,75,1.23521990730487,1.2178653111709865,"(87, 37)",0,0,True,0.49646270011266347,0.4956614598568349
1501,75,1.2675106802315599,1.2957587753416628,"(87, 38)",0,1,False,0.5055101688682562,0.5070615542169681
1502,75,1.1241071475324447,1.1924745277656998,"(92, 58)",0,1,False,0.5147560910461869,0.5170851907543818
1503,75,1.038225169644735,0.9306286173432099,"(77, 23)",0,0,True,0.472675331958974,0.4731267829002294
1504,75,1.1374774054578534,1.2006927465321053,"(89, 55)",0,1,False,0.513518122498581,0.5157985744575253
1505,75,1.0352880784176905,1.1290133024945876,"(99, 10)",0,1,False,0.5216525352946434,0.523414168541872
1506,75,1.1076172363569285,0.9783322465502944,"(71, 96)",0,0,True,0.46901051754464174,0.46772369717667167
1507,75,1.1116129158666805,1.0853302521747357,"(1, 25)",0,0,True,0.494018356033448,0.49342971229040133
1508,75,1.1040628154590606,1.0847284569071933,"(44, 25)",0,0,True,0.4955833251904908,0.4951665609297389
1509,75,1.1142199711282124,1.1568734179193285,"(34, 44)",0,1,False,0.5093905092139351,0.5106617453226707
1510,75,1.1769018449997755,1.2128900738656037,"(53, 94)",0,1,False,0.5075295737218232,0.5089960862953561
1511,75,1.1926600766225048,1.190471449696492,"(59, 53)",0,0,True,0.4995408086163433,0.49945284348690744
1512,75,1.1441297368417376,1.0824798400615532,"(2, 41)",0,0,True,0.48615610535864007,0.48459240547878146
1513,75,1.0818267902028176,1.0703227078970985,"(6, 41)",0,0,True,0.49732730409391274,0.4971240111418011
1514,75,1.075555997947121,0.9990080387675364,"(0, 12)",0,0,True,0.4815508324098763,0.48087234930906636
1515,80,1.2252044795533772,1.1569591751952564,"(1, 2)",1,0,False,0.48567577332017475,0.48294529264353797
1516,80,1.2724559921472167,1.1133417785753021,"(2, 3)",1,0,False,0.46665387663520863,0.4603051585837536
1517,80,0.9539845933713152,1.1815076129932085,"(6, 7)",1,1,True,0.5532717981699474,0.5566366409948824
1518,80,0.9361297452569095,1.2177132389009597,"(7, 8)",1,1,True,0.5653676929365736,0.5699343956736234
1519,80,1.1785554462050951,1.171048403130348,"(9, 10)",1,0,False,0.498402487492334,0.49812324804511016
1520,80,1.177894411387168,1.1092488802785752,"(12, 13)",1,0,False,0.48499317219023086,0.48284535305058723
1521,80,1.2200905464917522,1.1843292743465734,"(13, 14)",1,0,False,0.492563430097513,0.49106063463286165
1522,80,1.2124147456045833,1.1813146855912737,"(14, 15)",1,0,False,0.49350384809410713,0.49222561161117273
1523,80,1.161849004434955,1.1427462008609885,"(15, 16)",1,0,False,0.49585549698053955,0.49522444432912077
1524,80,1.1301698906861626,1.2056250076728952,"(17, 18)",1,1,True,0.5161519140742497,0.5188548343019719
1525,80,1.167032768977414,1.1010145849658324,"(18, 19)",1,0,False,0.48544603050355145,0.4835014458375952
1526,80,1.2203546223117596,1.1322587082576914,"(20, 21)",1,0,False,0.48127700950484187,0.47799025424704716
1527,80,1.221014245028555,1.2255459157533377,"(23, 24)",1,1,True,0.5009261310629971,0.501132915742396
1528,80,1.1823276619644632,1.1638504045749731,"(24, 25)",1,0,False,0.4960622644860149,0.4953808170711141
1529,80,1.0816231613438376,1.177754389084133,"(26, 27)",1,1,True,0.5212738299807588,0.5240143163318962
1530,80,1.048083143447435,1.054768490501653,"(29, 30)",1,1,True,0.501589590760063,0.5016713305387073
1531,80,1.0493483411131879,1.13510784265452,"(30, 31)",1,1,True,0.5196294854020408,0.5214267447355854
1532,80,1.1077413904158677,1.2337108962954466,"(32, 33)",1,1,True,0.5268998660776704,0.5314507981968365
1533,80,1.1362498136302814,1.170771271845716,"(33, 34)",1,1,True,0.507481825465915,0.5086295075665176
1534,80,1.1413208606856966,1.094253904496679,"(34, 35)",1,0,False,0.4894731867343346,0.4882354327081192
1535,80,1.2240567809421232,1.2469511640411752,"(36, 37)",1,1,True,0.5046326000581124,0.5057233457846478
1536,80,1.211450169280243,1.3414791202152165,"(37, 38)",1,1,True,0.5254666181844526,0.532461513620791
1537,80,1.2019286108699594,1.1960166600851023,"(39, 40)",1,0,False,0.49876728821619387,0.49852201660855294
1538,80,1.2295698315492842,1.215809855179955,"(40, 41)",1,0,False,0.4971865358079151,0.49656006018313914
1539,80,1.2102752245299653,1.0550809182509642,"(42, 43)",1,0,False,0.46574615722707374,0.4612791091854458
1540,80,1.1936955780791472,1.136915734188697,"(47, 48)",1,0,False,0.48781868010517826,0.48580885145278246
1541,80,1.194044386925182,1.1232160538240534,"(51, 52)",1,0,False,0.4847172264593988,0.4823003155370428
1542,80,1.1384646190501164,1.096942976798589,"(53, 54)",1,0,False,0.49071273571570667,0.489621080539492
1543,80,1.1047199246574608,1.199507112031657,"(54, 55)",1,1,True,0.520568109362694,0.5236790705615045
1544,80,1.1458484433003617,1.2104758560223008,"(55, 56)",1,1,True,0.513713607405508,0.5161512319975515
1545,80,1.1288689365658124,1.154154823402833,"(56, 57)",1,1,True,0.5055378063251886,0.5063211349143092
1546,80,1.2088410938210232,1.1210196520531932,"(62, 63)",1,0,False,0.48115307064524204,0.47805873976959234
1547,80,1.2261619013083025,1.1348906634420866,"(67, 68)",1,0,False,0.4806714938860615,0.47719801754620694
1548,80,1.2031241850036563,1.143025878860945,"(68, 69)",1,0,False,0.4871921436168246,0.4849799439867464
1549,80,1.0870553708398845,1.2662262874299999,"(70, 71)",1,1,True,0.5380683111093978,0.5446732837518461
1550,80,1.1414237300185168,1.2402025229060627,"(71, 72)",1,1,True,0.5207376771998227,0.5246746384326338
1551,80,1.2130649218508003,1.2085755868075576,"(72, 73)",1,0,False,0.4990730797929768,0.4988776681241571
1552,80,1.2161851756884334,1.191390082689609,"(73, 74)",1,0,False,0.4948506089451325,0.4938015443128491
1553,80,1.1392690392302132,1.2377790364052386,"(74, 75)",1,1,True,0.5207210780010604,0.5246076027132824
1554,80,1.1367250313218356,1.1756246918187983,"(75, 76)",1,1,True,0.5084112840085732,0.509723689011278
1555,80,1.2081710910286059,1.2043406479268848,"(77, 78)",1,0,False,0.49920612964491123,0.4990423903954303
1556,80,1.2173491475752978,1.1822916975613558,"(78, 79)",1,0,False,0.4926952714434344,0.49123653502111386
1557,80,1.1976921299541687,1.1195582069836787,"(81, 82)",1,0,False,0.48314081095922057,0.480476450706056
1558,80,0.9277453377023872,1.1096923536560066,"(83, 84)",1,1,True,0.5446509399343428,0.5453616825093057
1559,80,1.1514117713550343,1.2342154877815372,"(86, 87)",1,1,True,0.5173547053734773,0.5206891092942382
1560,80,1.154156239944482,1.2648790099220013,"(87, 88)",1,1,True,0.5228857289251222,0.5276524477597929
1561,80,1.1345286014095533,1.2467097167438566,"(88, 89)",1,1,True,0.5235552053902142,0.5280159042422794
1562,80,1.1539081864685492,1.230456199847225,"(89, 90)",1,1,True,0.516052079501354,0.5191276642208768
1563,80,1.1805744227827737,1.1931105935079156,"(90, 91)",1,1,True,0.5026406559082409,0.5031340016375735
1564,80,1.178411402804655,1.204050619029028,"(95, 96)",1,1,True,0.5053808237003165,0.5064094529450824
1565,80,1.1807706044560977,1.2052860744611187,"(96, 97)",1,1,True,0.5051372354692232,0.506128560561365
1566,80,1.16304785039498,1.2481358864931675,"(93, 40)",0,1,False,0.5176444529706395,0.5212591842437528
1567,80,1.2095137070592268,1.2000715049418496,"(40, 14)",0,0,True,0.4980406996875749,0.4976394670084418
1568,80,1.200487562395312,1.0755263713971885,"(19, 49)",0,0,True,0.47254823682254404,0.4688002910874798
