,walk_length,d_G,d_H,edge,ground_truth,classification,correct,inverse,negexp
2773,25,20.121851,19.248049,"(10, 20)",0,0,True,0.48890266,0.29446375
2774,25,21.509987,17.22457,"(10, 74)",0,0,True,0.44468224,0.01358089
2775,25,20.509312,17.133781,"(74, 53)",0,0,True,0.45516402,0.03306902
2776,25,14.45953,18.887543,"(62, 15)",0,1,False,0.56639284,0.9882027
2777,25,18.874792,18.437939,"(59, 44)",0,0,True,0.49414605,0.39249098
2778,25,13.502475,11.276809,"(46, 77)",0,0,True,0.4550902,0.09746922
2779,25,12.180109,18.034826,"(62, 114)",0,1,False,0.5968845,0.99714184
2780,25,12.676562,20.12404,"(114, 266)",0,1,False,0.6135265,0.9994174
2781,25,18.754015,18.163692,"(70, 160)",0,0,True,0.4920049,0.35656086
2782,25,17.702902,21.354923,"(223, 14)",0,1,False,0.54675144,0.97471714
2783,25,15.26184,14.571918,"(47, 78)",0,0,True,0.48843724,0.33405033
2784,25,10.890267,15.227504,"(49, 51)",0,1,False,0.58303225,0.9870961
2785,25,18.09179,18.264803,"(115, 161)",0,1,False,0.5023794,0.54314584
2786,25,18.34795,18.203114,"(263, 161)",0,0,True,0.4980187,0.46385407
2787,25,19.727507,18.586548,"(189, 179)",0,0,True,0.48511046,0.24214435
2788,25,20.541462,19.82272,"(179, 202)",0,0,True,0.49109676,0.32766998
2789,25,19.78592,19.761734,"(184, 203)",0,0,True,0.49969423,0.49395403
2790,25,18.769941,21.879238,"(251, 203)",0,1,False,0.5382455,0.9572746
2791,25,17.068808,18.643454,"(62, 16)",0,1,False,0.52204627,0.8284449
2792,25,18.512108,20.011093,"(62, 64)",0,1,False,0.5194556,0.81742305
2793,25,18.166122,19.377304,"(62, 115)",0,1,False,0.5161304,0.77050793
2794,25,19.707865,22.292837,"(62, 251)",0,1,False,0.530773,0.9298881
2795,25,18.122517,19.903442,"(62, 266)",0,1,False,0.52341723,0.8558111
2796,25,11.518166,12.837249,"(221, 148)",0,1,False,0.5270799,0.7890291
2797,25,17.753088,19.74184,"(202, 221)",0,1,False,0.5265203,0.8796111
2798,25,16.563602,19.145033,"(16, 63)",0,1,False,0.53614575,0.92965686
2799,25,17.833817,19.093523,"(199, 16)",0,1,False,0.5170566,0.7789756
2800,25,17.121231,20.070024,"(277, 63)",0,1,False,0.53964365,0.95020646
2801,25,20.64021,21.878399,"(202, 199)",0,1,False,0.5145605,0.77524877
2802,25,17.907127,13.302698,"(168, 80)",0,0,True,0.4262343,0.009908256
2803,25,17.231651,17.038837,"(109, 99)",0,0,True,0.49718687,0.45194528
2804,25,17.242794,16.702341,"(138, 109)",0,0,True,0.49203932,0.36808223
2805,25,16.10258,16.245892,"(109, 139)",0,1,False,0.50221515,0.53576696
2806,25,16.391945,16.37001,"(141, 109)",0,0,True,0.49966526,0.49451658
2807,25,16.364326,13.402049,"(109, 144)",0,0,True,0.4502412,0.049159445
2808,25,14.57267,13.449104,"(145, 109)",0,0,True,0.47995192,0.24535051
2809,25,16.03823,15.805276,"(109, 154)",0,0,True,0.49634224,0.44202316
2810,25,14.477353,14.823819,"(182, 66)",0,1,False,0.5059122,0.58576035
2811,25,17.473,17.748236,"(152, 24)",0,1,False,0.50390726,0.5683779
2812,25,16.98781,15.664842,"(98, 152)",0,0,True,0.4797418,0.21032484
2813,25,15.399929,16.209898,"(139, 152)",0,1,False,0.51281196,0.6921029
2814,25,16.658422,16.749458,"(152, 97)",0,1,False,0.5013625,0.5227433
2815,25,14.925536,15.088942,"(152, 99)",0,1,False,0.5027221,0.5407607
2816,25,14.318002,13.875969,"(152, 100)",0,0,True,0.49216086,0.39125672
2817,25,16.596472,17.995338,"(152, 162)",0,1,False,0.5202196,0.802004
2818,25,18.193129,17.026217,"(172, 152)",0,0,True,0.48343363,0.23741361
2819,25,15.454134,15.906655,"(152, 254)",0,1,False,0.5072147,0.61123854
2820,25,15.705897,16.020792,"(152, 256)",0,1,False,0.50496256,0.5780796
2821,25,15.749564,16.261269,"(257, 152)",0,1,False,0.5079927,0.62520593
2822,25,15.445188,17.069338,"(258, 152)",0,1,False,0.5249757,0.8353667
2823,25,16.682259,18.271505,"(152, 260)",0,1,False,0.52273357,0.8305101
2824,25,18.15468,15.819079,"(279, 152)",0,0,True,0.46562642,0.08821712
2825,25,16.267107,17.016495,"(250, 152)",0,1,False,0.5112576,0.67904526
2826,25,18.53989,18.047573,"(263, 152)",0,0,True,0.49327204,0.3793479
2827,25,18.086487,17.996752,"(132, 187)",0,0,True,0.49875656,0.4775813
2828,25,15.789432,12.854114,"(187, 190)",0,0,True,0.44876125,0.05043503
2829,25,18.184237,18.864597,"(86, 60)",0,1,False,0.5091819,0.6638192
2830,25,17.832865,17.583107,"(86, 131)",0,0,True,0.4964739,0.43788314
2831,25,20.098948,18.851734,"(171, 86)",0,0,True,0.4839898,0.2231829
2832,25,18.681746,17.688358,"(30, 55)",0,0,True,0.48634335,0.27024356
2833,25,20.474005,18.772886,"(55, 53)",0,0,True,0.478328,0.15431923
2834,25,15.293413,15.261893,"(32, 55)",0,0,True,0.49948418,0.49212068
2835,25,17.870745,18.019852,"(64, 55)",0,1,False,0.5020772,0.53720784
2836,25,13.751179,15.348194,"(55, 101)",0,1,False,0.5274407,0.8316008
2837,25,17.676762,18.039541,"(55, 128)",0,1,False,0.5050786,0.58971316
2838,25,16.19781,14.402813,"(150, 55)",0,0,True,0.4706706,0.14246126
2839,25,20.577677,18.82021,"(271, 55)",0,0,True,0.47769594,0.14710782
2840,25,17.647081,20.383976,"(55, 277)",0,1,False,0.5359824,0.93916893
2841,25,18.8051,17.505451,"(55, 279)",0,0,True,0.4821037,0.21422422
2842,25,18.95317,15.884819,"(87, 267)",0,0,True,0.45596257,0.04443176
2843,25,17.76745,17.606396,"(267, 88)",0,0,True,0.49772355,0.45982316
2844,25,17.944517,17.837585,"(267, 263)",0,0,True,0.4985058,0.47329253
2845,25,16.804121,18.029015,"(267, 264)",0,1,False,0.5175823,0.7729236
2846,25,16.7506,15.888677,"(96, 30)",0,0,True,0.48679623,0.2969375
2847,25,14.842601,15.901539,"(103, 30)",0,1,False,0.51722175,0.7424876
2848,25,17.377876,14.59946,"(96, 31)",0,0,True,0.4565565,0.058501698
2849,25,16.083847,15.971619,"(103, 96)",0,0,True,0.49824947,0.47197232
2850,25,18.774504,16.96932,"(269, 96)",0,0,True,0.47474834,0.14122127
2851,25,15.090681,15.554452,"(88, 103)",0,1,False,0.50756675,0.61390835
2852,25,16.66137,17.13375,"(172, 103)",0,1,False,0.50698894,0.6159473
2853,25,18.02646,16.23146,"(103, 241)",0,0,True,0.47380167,0.1424608
2854,25,16.848248,15.970875,"(103, 252)",0,0,True,0.4866332,0.2937225
2855,25,16.298609,17.583511,"(262, 103)",0,1,False,0.51896137,0.7832831
2856,25,14.077154,16.403605,"(103, 239)",0,1,False,0.5381626,0.91104406
2857,25,13.164571,14.599814,"(103, 240)",0,1,False,0.52584684,0.80771697
2858,25,16.384697,14.941413,"(31, 268)",0,0,True,0.47696355,0.19103731
2859,25,16.136082,16.20783,"(268, 88)",0,1,False,0.5011091,0.5179295
2860,25,18.051214,16.39468,"(252, 268)",0,0,True,0.47595456,0.16022778
2861,25,16.869816,15.243559,"(263, 268)",0,0,True,0.47467947,0.16434377
2862,25,14.859242,15.967835,"(264, 268)",0,1,False,0.5179808,0.7518667
2863,25,18.522543,13.3972645,"(89, 31)",0,0,True,0.41971633,0.005909433
2864,25,16.811453,11.615223,"(90, 89)",0,0,True,0.40860295,0.0055069076
2865,25,18.817226,13.405501,"(89, 98)",0,0,True,0.41602623,0.004444095
2866,25,18.027365,12.747596,"(89, 104)",0,0,True,0.41421974,0.0050677946
2867,25,18.697021,12.247803,"(269, 89)",0,0,True,0.3957949,0.0015792593
2868,25,16.44915,15.042595,"(264, 269)",0,0,True,0.47766787,0.19677797
2869,25,15.8482065,10.912101,"(98, 32)",0,0,True,0.4077719,0.007131295
2870,25,19.787773,17.948057,"(33, 59)",0,0,True,0.47562373,0.1370849
2871,25,19.306475,18.326649,"(33, 115)",0,0,True,0.48698184,0.2729263
2872,25,17.808996,12.506507,"(98, 33)",0,0,True,0.41254494,0.004954514
2873,25,12.708528,15.235544,"(270, 92)",0,1,False,0.5452156,0.9260142
2874,25,15.7796135,14.224929,"(270, 97)",0,0,True,0.4740925,0.17441069
2875,25,17.419819,13.527682,"(98, 270)",0,0,True,0.4371171,0.019993803
2876,25,19.586145,18.293787,"(115, 270)",0,0,True,0.4829414,0.2154539
2877,25,14.804863,16.722122,"(262, 270)",0,1,False,0.53040665,0.8718325
2878,25,17.028759,14.519215,"(38, 59)",0,0,True,0.4602265,0.07519179
2879,25,19.33263,17.80958,"(59, 64)",0,0,True,0.47949705,0.17901278
2880,25,20.986208,17.717323,"(90, 59)",0,0,True,0.45777023,0.036654193
2881,25,18.645098,18.039646,"(95, 59)",0,0,True,0.49174792,0.35309744
2882,25,21.645245,19.647385,"(59, 111)",0,0,True,0.4758085,0.11942779
2883,25,21.602377,18.233932,"(241, 59)",0,0,True,0.45772144,0.033296343
2884,25,17.771847,15.322222,"(104, 90)",0,0,True,0.46299,0.07946598
2885,25,17.728125,14.46504,"(97, 104)",0,0,True,0.44932026,0.03685955
2886,25,18.053267,15.343383,"(104, 253)",0,0,True,0.45942882,0.062392656
2887,25,18.828278,14.370285,"(242, 104)",0,0,True,0.43285862,0.011452909
2888,25,17.148016,16.561163,"(243, 104)",0,0,True,0.49129537,0.35735726
2889,25,18.744036,15.550499,"(263, 104)",0,0,True,0.4534396,0.039409667
2890,25,18.306116,16.984549,"(115, 147)",0,0,True,0.48127598,0.2105576
2891,25,18.916395,17.767824,"(115, 206)",0,0,True,0.48434517,0.2407502
2892,25,17.665825,17.477312,"(115, 263)",0,0,True,0.49731794,0.45301083
2893,25,19.430786,17.633913,"(115, 264)",0,0,True,0.4757603,0.14223213
2894,25,17.077261,15.777651,"(271, 97)",0,0,True,0.48022196,0.21423064
2895,25,18.079315,14.290027,"(271, 172)",0,0,True,0.44146794,0.0221117
2896,25,18.164454,15.256876,"(243, 271)",0,0,True,0.45650116,0.051780242
2897,25,15.731437,16.372578,"(262, 271)",0,1,False,0.5099854,0.65501136
2898,25,17.808641,15.973388,"(271, 263)",0,0,True,0.47283682,0.1376136
2899,25,16.683695,16.062614,"(264, 271)",0,0,True,0.4905168,0.3495358
2900,25,16.578234,15.334184,"(271, 254)",0,0,True,0.48050836,0.22373182
2901,25,19.715515,16.545626,"(162, 34)",0,0,True,0.4562908,0.040314693
2902,25,17.606926,17.218771,"(97, 162)",0,0,True,0.49442717,0.40416148
2903,25,18.772215,16.710508,"(98, 162)",0,0,True,0.47094774,0.112874836
2904,25,19.963587,14.784639,"(272, 91)",0,0,True,0.425479,0.00560237
2905,25,19.51037,14.158629,"(272, 98)",0,0,True,0.4205242,0.0047175316
2906,25,18.068848,15.801748,"(157, 272)",0,0,True,0.46653295,0.09388469
2907,25,18.019346,14.463066,"(272, 263)",0,0,True,0.44525838,0.027752616
2908,25,17.74656,16.057844,"(272, 264)",0,0,True,0.47502226,0.15594488
2909,25,11.688254,9.549304,"(39, 279)",0,0,True,0.44964227,0.1053683
2910,25,14.705315,8.777635,"(279, 137)",0,0,True,0.37378755,0.0026575753
2911,25,16.061356,14.063326,"(95, 279)",0,0,True,0.46683735,0.11940995
2912,25,15.543781,11.921924,"(279, 102)",0,0,True,0.4340658,0.026036924
2913,25,19.445538,18.864424,"(60, 233)",0,0,True,0.4924156,0.35867634
2914,25,20.573456,20.433699,"(233, 231)",0,0,True,0.49829593,0.46511748
2915,25,19.319695,14.592622,"(60, 80)",0,0,True,0.43030447,0.008774671
2916,25,18.385513,17.849342,"(131, 60)",0,0,True,0.49260145,0.3690788
2917,25,21.25377,20.688025,"(60, 156)",0,0,True,0.49325556,0.36221895
2918,25,20.646162,19.52158,"(241, 60)",0,0,True,0.4860014,0.24516231
2919,25,17.703957,11.907355,"(99, 91)",0,0,True,0.40212184,0.0030286612
2920,25,12.7393465,15.610193,"(108, 95)",0,1,False,0.5506331,0.94638634
2921,25,15.569096,13.86615,"(150, 64)",0,0,True,0.471073,0.15408094
2922,25,16.695263,16.313778,"(157, 105)",0,0,True,0.4942215,0.40576878
2923,25,16.17654,13.246976,"(241, 240)",0,0,True,0.4502173,0.05071129
2924,25,15.871468,16.490133,"(252, 240)",0,1,False,0.5095586,0.64991504
2925,25,18.029263,17.168344,"(242, 241)",0,0,True,0.48777023,0.2971476
2926,25,18.54813,15.920383,"(251, 241)",0,0,True,0.4618819,0.0673739
2927,25,16.943546,17.107635,"(243, 105)",0,1,False,0.50240946,0.5409305
2928,25,12.067136,12.646791,"(244, 105)",0,1,False,0.51172733,0.6409882
2929,25,11.236891,10.004212,"(244, 255)",0,0,True,0.47098365,0.22571297
2930,25,14.630073,11.491611,"(246, 106)",0,0,True,0.43992612,0.04154832
2931,25,15.089842,13.122909,"(246, 247)",0,0,True,0.4651411,0.12271867
2932,25,13.45103,10.390638,"(256, 246)",0,0,True,0.4358184,0.044770956
2933,25,15.368983,12.230118,"(273, 246)",0,0,True,0.44313464,0.04153226
2934,25,16.30589,15.753621,"(247, 154)",0,0,True,0.49138683,0.36533836
2935,25,19.95993,19.696617,"(247, 163)",0,0,True,0.49668005,0.4345494
2936,25,18.053366,16.021107,"(247, 275)",0,0,True,0.47017914,0.115857325
2937,25,18.00781,16.421251,"(64, 249)",0,0,True,0.47695902,0.16986851
2938,25,18.449871,15.198264,"(98, 105)",0,0,True,0.45168224,0.037269186
2939,25,18.142561,19.457197,"(138, 277)",0,1,False,0.517482,0.7882879
2940,25,21.868826,19.603582,"(231, 171)",0,0,True,0.47268975,0.09404267
2941,25,21.041342,20.908264,"(231, 266)",0,0,True,0.49841383,0.4667796
2942,25,17.924736,16.621819,"(245, 105)",0,0,True,0.48114258,0.21367443
2943,25,17.539217,16.049858,"(106, 245)",0,0,True,0.47782972,0.18401799
2944,25,19.465918,17.91007,"(245, 273)",0,0,True,0.47918656,0.17424336
2945,25,17.37172,15.391127,"(252, 263)",0,0,True,0.46977377,0.121255666
2946,25,18.358303,16.151876,"(264, 105)",0,0,True,0.46803224,0.09917486
2947,25,18.725557,17.858232,"(264, 111)",0,0,True,0.48814607,0.29581124
2948,25,20.85137,21.61215,"(156, 163)",0,1,False,0.50895804,0.68152314
2949,25,17.042929,19.631844,"(206, 251)",0,1,False,0.53529555,0.9301448
2950,25,15.586642,14.32103,"(99, 263)",0,0,True,0.47884136,0.22000925
2951,25,20.162718,19.372026,"(111, 266)",0,0,True,0.49000004,0.3120202
2952,25,20.268127,17.256117,"(131, 224)",0,0,True,0.4598658,0.046886213
2953,25,20.405436,20.305387,"(266, 131)",0,0,True,0.49877125,0.47500882
2954,25,20.861557,19.832531,"(163, 266)",0,0,True,0.48735657,0.26327297
2955,25,14.088313,12.278625,"(163, 197)",0,0,True,0.4656826,0.14067578
2956,25,20.804443,18.44109,"(163, 263)",0,0,True,0.46989015,0.08601018
2957,25,17.577152,11.92429,"(260, 249)",0,0,True,0.40419346,0.003495203
2958,25,16.1029,12.718716,"(278, 249)",0,0,True,0.44129086,0.032793432
2959,25,15.807512,14.327879,"(249, 250)",0,0,True,0.47545025,0.18548281
2960,25,19.916607,19.691132,"(189, 183)",0,0,True,0.49715367,0.4438688
2961,25,19.479475,20.69904,"(232, 171)",0,1,False,0.51517683,0.7719869
2962,25,20.59902,14.072034,"(177, 132)",0,0,True,0.4058727,0.0014612712
2963,25,18.196272,13.780083,"(190, 235)",0,0,True,0.430946,0.011935991
2964,25,11.884431,15.785557,"(108, 261)",0,1,False,0.5704938,0.9801816
2965,25,15.378378,14.838886,"(105, 254)",0,0,True,0.4910731,0.36830583
2966,25,14.104202,13.4772,"(255, 105)",0,0,True,0.4886336,0.34819046
2967,25,18.020449,16.578173,"(172, 105)",0,0,True,0.47915703,0.19119315
2968,25,13.270801,12.565729,"(256, 106)",0,0,True,0.48635516,0.33068877
2969,25,14.517529,14.945774,"(106, 257)",0,1,False,0.5072674,0.6054546
2970,25,13.237812,11.905329,"(107, 259)",0,0,True,0.47350207,0.20874888
2971,25,16.00084,10.720371,"(275, 107)",0,0,True,0.40119335,0.005064271
2972,25,16.269827,11.730089,"(258, 275)",0,0,True,0.418933,0.010563429
2973,25,14.807337,14.620686,"(259, 276)",0,0,True,0.4968287,0.45347217
2974,25,11.209924,10.883559,"(276, 153)",0,0,True,0.492614,0.41912544
2975,25,12.607201,14.302571,"(278, 261)",0,1,False,0.53150105,0.84492916
2976,25,8.648648,10.989727,"(181, 127)",0,1,False,0.5596047,0.9122225
2977,25,14.133668,15.1862755,"(181, 132)",0,1,False,0.51795036,0.7412753
2978,25,8.31544,4.8561964,"(126, 193)",0,0,True,0.3686859,0.03049438
2979,25,19.027258,17.499073,"(195, 224)",0,0,True,0.47908103,0.1782594
2980,25,19.282188,15.625419,"(224, 235)",0,0,True,0.4476222,0.025166087
2981,25,17.037502,15.42945,"(133, 186)",0,0,True,0.47523555,0.1668592
2982,25,13.484437,8.315029,"(191, 186)",0,0,True,0.3814327,0.0056557655
2983,25,10.079544,12.416496,"(222, 149)",0,1,False,0.5519414,0.91189146
2984,25,11.180138,12.605693,"(256, 257)",0,1,False,0.5299665,0.8062078
2985,25,18.726028,17.913446,"(185, 195)",0,0,True,0.48891112,0.30734056
2986,25,20.14075,21.103558,"(185, 202)",0,1,False,0.511672,0.7236834
2987,30,18.28929,20.357143,"(1, 44)",1,1,True,0.5267535,0.88773924
2988,30,22.688232,23.124807,"(2, 6)",1,1,True,0.50476474,0.6074426
2989,30,22.200775,21.58159,"(2, 45)",1,0,False,0.49292886,0.34996694
2990,30,23.758162,20.761347,"(2, 58)",1,0,False,0.46634272,0.047569986
2991,30,21.023748,21.65048,"(44, 45)",1,1,True,0.50734323,0.65174806
2992,30,23.776834,21.755838,"(59, 7)",1,0,False,0.4778072,0.11701603
2993,30,20.165024,21.19579,"(59, 67)",1,1,True,0.51246065,0.7370643
2994,30,21.120592,19.23819,"(59, 113)",1,0,False,0.47667915,0.13211316
2995,30,21.840836,22.196192,"(45, 22)",1,1,True,0.50403476,0.58791584
2996,30,23.229414,23.637287,"(45, 171)",1,1,True,0.50435144,0.6005778
2997,30,19.699884,23.309408,"(45, 199)",1,1,True,0.54196215,0.9736485
2998,30,20.407036,19.63286,"(161, 62)",1,0,False,0.49033242,0.31557652
2999,30,18.143673,20.580788,"(161, 156)",1,1,True,0.5314674,0.919614
3000,30,21.55349,20.861128,"(3, 70)",1,0,False,0.49183816,0.33350787
3001,30,15.992534,21.104944,"(70, 28)",1,1,True,0.56890506,0.99401444
3002,30,19.43753,22.202448,"(70, 158)",1,1,True,0.5332003,0.9407503
3003,30,20.030813,18.917383,"(70, 222)",1,0,False,0.4857063,0.24723198
3004,30,16.626122,19.612774,"(69, 28)",1,1,True,0.54120785,0.9519675
3005,30,20.192532,20.805925,"(69, 159)",1,1,True,0.5074807,0.6487146
3006,30,22.05181,23.754719,"(69, 170)",1,1,True,0.5185881,0.84591436
3007,30,21.437197,21.382555,"(69, 175)",1,0,False,0.49936193,0.48634294
3008,30,22.093027,22.365448,"(69, 219)",1,1,True,0.5030638,0.5676871
3009,30,23.756004,22.820446,"(69, 251)",1,0,False,0.48995677,0.28179842
3010,30,21.638845,17.955042,"(12, 11)",1,0,False,0.45348015,0.024511317
3011,30,21.69801,22.043036,"(12, 74)",1,1,True,0.503944,0.5854109
3012,30,22.973904,19.060135,"(7, 8)",1,0,False,0.45344523,0.019574312
3013,30,23.730663,22.158194,"(7, 134)",1,0,False,0.48286653,0.17186458
3014,30,23.414263,19.081642,"(7, 198)",1,0,False,0.4490231,0.012962844
3015,30,16.327225,18.617174,"(134, 85)",1,1,True,0.5327656,0.9080412
3016,30,22.59783,22.268742,"(134, 175)",1,0,False,0.49633262,0.4184625
3017,30,21.483475,23.101671,"(134, 231)",1,1,True,0.51814723,0.8345462
3018,30,21.998884,20.875143,"(198, 75)",1,0,False,0.48689488,0.24531798
3019,30,18.031292,16.310343,"(198, 200)",1,0,False,0.4749437,0.15174896
3020,30,20.875721,20.401972,"(9, 10)",1,0,False,0.49426144,0.38372925
3021,30,20.619429,19.116898,"(9, 13)",1,0,False,0.4810937,0.18204834
3022,30,20.640234,21.42136,"(10, 14)",1,1,True,0.50928545,0.6859227
3023,30,21.313793,20.27263,"(13, 184)",1,0,False,0.48748195,0.26092574
3024,30,22.461554,21.400644,"(14, 111)",1,0,False,0.48790637,0.25713572
3025,30,23.53775,20.312658,"(14, 175)",1,0,False,0.4632262,0.03823231
3026,30,20.8446,23.165134,"(14, 183)",1,1,True,0.5263639,0.91056347
3027,30,16.231379,15.585074,"(46, 47)",1,0,False,0.48984328,0.34382287
3028,30,22.28361,19.347284,"(111, 158)",1,0,False,0.46473378,0.05038682
3029,30,19.752478,18.206787,"(111, 267)",1,0,False,0.47964013,0.17570953
3030,30,19.667887,21.316713,"(111, 276)",1,1,True,0.5201152,0.8387324
3031,30,22.234776,20.242292,"(163, 158)",1,0,False,0.47654638,0.1199944
3032,30,19.525612,21.781792,"(163, 169)",1,1,True,0.52730966,0.90518224
3033,30,19.047657,19.919432,"(176, 28)",1,1,True,0.51118606,0.70511484
3034,30,22.83289,21.680511,"(176, 131)",1,0,False,0.4870558,0.24005498
3035,30,22.295425,20.543385,"(176, 133)",1,0,False,0.47955078,0.14778998
3036,30,22.305326,22.087389,"(176, 135)",1,0,False,0.49754533,0.44573027
3037,30,18.72264,17.59226,"(176, 238)",1,0,False,0.48443645,0.24409121
3038,30,21.849833,21.500832,"(179, 54)",1,0,False,0.4959747,0.4136247
3039,30,18.932718,19.108393,"(184, 185)",1,1,True,0.502309,0.543806
3040,30,17.134869,16.492302,"(96, 57)",1,0,False,0.49044573,0.34466657
3041,30,17.304865,17.720562,"(96, 99)",1,1,True,0.50593424,0.6024532
3042,30,20.401514,19.376877,"(96, 109)",1,0,False,0.48712066,0.26412514
3043,30,18.849033,19.214481,"(175, 28)",1,1,True,0.5048005,0.59035856
3044,30,20.224844,20.63491,"(175, 130)",1,1,True,0.505018,0.60110384
3045,30,23.176403,20.780247,"(175, 267)",1,0,False,0.4727441,0.08346626
3046,30,19.350466,21.093246,"(178, 19)",1,1,True,0.52154577,0.8510399
3047,30,21.617218,23.262426,"(183, 225)",1,1,True,0.51832914,0.8382424
3048,30,21.209785,18.513596,"(185, 226)",1,0,False,0.46606296,0.06319856
3049,30,15.570126,9.492923,"(216, 218)",1,0,False,0.37876168,0.002289333
3050,30,20.699211,16.215183,"(42, 21)",1,0,False,0.43926454,0.011161863
3051,30,15.709409,14.09412,"(19, 20)",1,0,False,0.47290105,0.16585563
3052,30,11.693405,19.520075,"(23, 172)",1,1,True,0.62537324,0.99960124
3053,30,26.313395,22.949102,"(24, 162)",1,0,False,0.46585342,0.033430256
3054,30,20.802391,18.984259,"(72, 25)",1,0,False,0.47715145,0.13965814
3055,30,20.724674,21.079098,"(162, 147)",1,1,True,0.50423914,0.5876899
3056,30,11.343065,9.341526,"(26, 220)",1,0,False,0.4516176,0.11904142
3057,30,17.971407,15.541251,"(220, 169)",1,0,False,0.46374273,0.080901876
3058,30,12.990256,15.916915,"(56, 57)",1,1,True,0.5506217,0.94914865
3059,30,18.085249,17.056631,"(56, 98)",1,0,False,0.48536476,0.26335216
3060,30,20.469639,20.765673,"(56, 168)",1,1,True,0.5035896,0.5734727
3061,30,21.150063,20.301537,"(56, 169)",1,0,False,0.48976484,0.29974213
3062,30,18.463749,12.707686,"(56, 217)",1,0,False,0.40767086,0.0031535667
3063,30,16.634245,16.12153,"(56, 254)",1,0,False,0.49217367,0.3745574
3064,30,18.008942,17.688114,"(56, 255)",1,0,False,0.49550623,0.4204741
3065,30,17.69872,18.187378,"(56, 257)",1,1,True,0.50680846,0.61978996
3066,30,18.310102,18.556938,"(56, 258)",1,1,True,0.50334764,0.5613975
3067,30,20.446112,18.997515,"(56, 260)",1,0,False,0.48163712,0.1902176
3068,30,17.910597,18.76314,"(56, 261)",1,1,True,0.5116233,0.7011003
3069,30,14.908191,18.566605,"(158, 141)",1,1,True,0.5546443,0.9748742
3070,30,21.675938,20.107925,"(158, 269)",1,0,False,0.48123664,0.17249995
3071,30,13.469063,16.605742,"(29, 268)",1,1,True,0.5521479,0.9583806
3072,30,20.027357,19.998209,"(54, 34)",1,0,False,0.49963588,0.49271348
3073,30,14.8888235,15.803768,"(54, 38)",1,1,True,0.514905,0.7140109
3074,30,20.573118,21.180143,"(54, 67)",1,1,True,0.50726914,0.6472619
3075,30,17.013584,17.632172,"(54, 101)",1,1,True,0.5089273,0.6498973
3076,30,20.021847,18.955193,"(54, 128)",1,0,False,0.4863169,0.2560399
3077,30,17.179281,16.287903,"(54, 208)",1,0,False,0.4866828,0.2908255
3078,30,21.403667,12.118521,"(54, 210)",1,0,False,0.36150745,9.278371e-05
3079,30,18.827852,19.026745,"(54, 239)",1,1,True,0.5026271,0.5495599
3080,30,20.113598,20.025955,"(54, 245)",1,0,False,0.49890828,0.47810337
3081,30,14.221045,13.746902,"(54, 248)",1,0,False,0.49152344,0.38363636
3082,30,14.55691,15.354029,"(55, 38)",1,1,True,0.51332486,0.6893579
3083,30,20.379978,18.6706,"(55, 152)",1,0,False,0.4781133,0.1532445
3084,30,20.57048,19.683138,"(55, 245)",1,0,False,0.4889781,0.29165855
3085,30,19.321033,18.457253,"(55, 250)",1,0,False,0.48856777,0.29655
3086,30,21.20634,19.238466,"(30, 242)",1,0,False,0.4756721,0.12261737
3087,30,22.801239,18.490255,"(243, 91)",1,0,False,0.44779816,0.013242622
3088,30,18.693844,18.411283,"(34, 91)",1,0,False,0.4961924,0.4298262
3089,30,17.604406,19.498367,"(34, 246)",1,1,True,0.5255231,0.8692065
3090,30,16.42004,16.296335,"(57, 98)",1,0,False,0.49810943,0.4691131
3091,30,21.052916,19.239311,"(57, 103)",1,0,False,0.47749436,0.14020306
3092,30,18.833908,21.41298,"(57, 109)",1,1,True,0.53204066,0.9295024
3093,30,18.183733,13.673525,"(57, 217)",1,0,False,0.4292122,0.010876571
3094,30,17.276072,15.898875,"(57, 253)",1,0,False,0.47924343,0.20145965
3095,30,16.09817,17.476038,"(57, 254)",1,1,True,0.52051973,0.7986485
3096,30,15.872059,19.656876,"(57, 257)",1,1,True,0.5532639,0.9777914
3097,30,18.401978,20.111095,"(57, 276)",1,1,True,0.5221888,0.8467218
3098,30,19.219505,16.594543,"(246, 139)",1,0,False,0.4633529,0.067549095
3099,30,18.178768,17.955235,"(246, 152)",1,0,False,0.49690688,0.44434813
3100,30,15.788093,17.405027,"(246, 259)",1,1,True,0.5243565,0.834372
3101,30,12.554529,10.7048235,"(37, 110)",1,0,False,0.46023735,0.13590744
3102,30,23.70212,23.743399,"(170, 76)",1,1,True,0.500435,0.5103183
3103,30,22.294172,14.601535,"(51, 50)",1,0,False,0.3957516,0.00045596543
3104,30,23.149204,23.509058,"(199, 76)",1,1,True,0.50385624,0.589005
3105,30,21.503483,22.061985,"(199, 125)",1,1,True,0.50640994,0.6361059
3106,30,18.238972,19.49966,"(199, 201)",1,1,True,0.5167029,0.7791447
3107,30,23.833876,23.34891,"(75, 76)",1,0,False,0.49486077,0.3810801
3108,30,22.317331,19.29128,"(87, 90)",1,0,False,0.4636367,0.046262767
3109,30,18.63099,17.028316,"(87, 208)",1,0,False,0.477528,0.16760843
3110,30,21.980942,19.67484,"(112, 177)",1,0,False,0.47231957,0.09061896
3111,30,22.4201,14.297904,"(128, 146)",1,0,False,0.38939762,0.0002967881
3112,30,16.396418,17.592773,"(151, 109)",1,1,True,0.51759905,0.76787585
