,theta,d_G,d_H,edge,ground_truth_aprx,classification,correct,inverse,negexp
1475,0.18,8.109559,7.960963,"(53, 54)",1,0,False,0.49537674,0.46291912
1476,0.18,8.433381,7.2284336,"(55, 54)",1,0,False,0.46153232,0.23059627
1477,0.18,7.184674,8.236437,"(56, 55)",1,1,True,0.5341014,0.74111325
1478,0.18,7.1192107,8.525728,"(56, 57)",1,1,True,0.5449512,0.80321604
1479,0.18,7.6039014,7.7459474,"(58, 57)",1,1,True,0.5046269,0.53545195
1480,0.18,7.738035,7.817759,"(58, 59)",1,1,True,0.5025625,0.5199204
1481,0.18,8.59482,8.593037,"(59, 60)",1,0,False,0.49994814,0.49955416
1482,0.18,8.13046,8.123473,"(61, 60)",1,0,False,0.49978507,0.49825338
1483,0.18,9.094335,9.322011,"(62, 61)",1,1,True,0.50618136,0.5566745
1484,0.18,8.815576,8.97133,"(63, 62)",1,1,True,0.5043783,0.53886
1485,0.18,8.289145,6.9979806,"(65, 64)",1,0,False,0.45776954,0.21565573
1486,0.18,8.571597,8.254991,"(66, 65)",1,0,False,0.49059206,0.421503
1487,0.18,8.114262,8.3673,"(67, 66)",1,1,True,0.50767636,0.5629242
1488,0.18,7.2147827,8.218639,"(68, 67)",1,1,True,0.5325222,0.7318161
1489,0.18,7.176097,7.040277,"(68, 69)",1,0,False,0.4952231,0.46609712
1490,0.18,7.0051413,7.7135153,"(70, 69)",1,1,True,0.5240638,0.6700418
1491,0.18,8.218063,8.160275,"(71, 70)",1,0,False,0.49823582,0.48555702
1492,0.18,8.316205,8.321617,"(72, 71)",1,1,True,0.50016266,0.5013531
1493,0.18,9.011302,9.47038,"(72, 73)",1,1,True,0.5124198,0.6127954
1494,0.18,9.406209,9.438814,"(73, 74)",1,1,True,0.5008651,0.5081506
1495,0.18,8.650365,8.724415,"(75, 74)",1,1,True,0.502131,0.518504
1496,0.18,7.818958,8.209041,"(75, 76)",1,1,True,0.5121688,0.5963027
1497,0.18,8.107023,8.122108,"(76, 77)",1,1,True,0.5004648,0.50377125
1498,0.18,8.71674,8.533554,"(78, 77)",1,0,False,0.49469033,0.45433125
1499,0.18,9.024568,8.464376,"(79, 78)",1,0,False,0.4839844,0.36350325
1500,0.18,9.303643,8.139468,"(80, 79)",1,0,False,0.46662936,0.23790945
1501,0.18,8.706796,9.030405,"(80, 81)",1,1,True,0.5091224,0.58020365
1502,0.18,8.321782,9.076913,"(81, 82)",1,1,True,0.5217008,0.68029565
1503,0.18,7.5322366,8.852636,"(83, 82)",1,1,True,0.5402932,0.7892482
1504,0.18,7.5689373,8.25385,"(83, 84)",1,1,True,0.5216432,0.66483426
1505,0.18,7.2658863,8.62229,"(85, 84)",1,1,True,0.542686,0.79517454
1506,0.18,7.1530704,8.414968,"(85, 86)",1,1,True,0.5405285,0.7793525
1507,0.18,8.894472,8.989942,"(86, 87)",1,1,True,0.5026691,0.52384925
1508,0.18,7.852484,7.4197083,"(88, 87)",1,0,False,0.48583123,0.39346367
1509,0.18,7.246031,8.352104,"(88, 89)",1,1,True,0.5354553,0.75139636
1510,0.18,7.7185435,8.665337,"(89, 90)",1,1,True,0.528894,0.7204698
1511,0.18,7.9718313,9.213941,"(91, 90)",1,1,True,0.5361377,0.77593094
1512,0.18,8.087918,8.944823,"(92, 91)",1,1,True,0.52515465,0.70201355
1513,0.18,6.9059443,7.745357,"(92, 93)",1,1,True,0.52864635,0.69834155
1514,0.18,6.0110636,8.603822,"(93, 94)",1,1,True,0.5887026,0.93039405
1515,0.18,8.1673975,8.74912,"(95, 94)",1,1,True,0.5171939,0.64146364
1516,0.18,9.210211,9.146755,"(96, 95)",1,0,False,0.4982716,0.4841414
1517,0.18,8.51823,8.934877,"(97, 96)",1,1,True,0.5119362,0.6026806
1518,0.18,8.983673,8.511814,"(98, 97)",1,0,False,0.48651484,0.38417634
1519,0.18,8.250168,8.452584,"(98, 99)",1,1,True,0.50605935,0.550432
1520,0.18,8.100775,8.288454,"(48, 65)",0,1,False,0.5057257,0.54678255
1521,0.18,6.7528,9.035302,"(48, 43)",0,1,False,0.57228553,0.9074175
1522,0.18,8.430855,7.9289956,"(65, 92)",0,0,True,0.48466188,0.37710387
1523,0.18,8.264621,8.974702,"(92, 82)",0,1,False,0.52059484,0.6704191
1524,0.18,7.8442264,8.946293,"(28, 42)",0,1,False,0.53281814,0.7506471
1525,0.18,9.020288,8.6856575,"(28, 77)",0,0,True,0.4905503,0.41711426
1526,0.18,8.656785,8.817005,"(77, 6)",0,1,False,0.5045846,0.53996956
1527,0.18,9.016572,9.216113,"(72, 6)",0,1,False,0.50547206,0.5497204
1528,0.18,8.704551,9.454359,"(95, 72)",0,1,False,0.52064574,0.67913693
1529,0.18,8.650161,8.6930685,"(52, 95)",0,1,False,0.50123703,0.5107253
1530,0.18,6.7394423,8.406368,"(55, 85)",0,1,False,0.5550293,0.84116554
1531,0.18,6.9158287,8.819988,"(66, 90)",0,1,False,0.56050396,0.87036157
1532,0.18,8.985194,8.025678,"(66, 29)",0,0,True,0.471797,0.276975
1533,0.18,8.336135,7.9064436,"(29, 75)",0,0,True,0.4867727,0.39420006
1534,0.18,8.511063,8.778426,"(75, 41)",0,1,False,0.507732,0.5664455
1535,0.18,8.282375,8.992087,"(47, 41)",0,1,False,0.5205422,0.6703375
1536,0.18,8.034886,8.5918665,"(51, 47)",0,1,False,0.5167495,0.63575345
1537,0.18,8.296668,8.403645,"(70, 51)",0,1,False,0.50320286,0.5267187
1538,0.18,7.65055,8.044072,"(40, 70)",0,1,False,0.5125369,0.5971303
1539,0.18,8.148452,8.160557,"(60, 40)",0,1,False,0.5003711,0.50302625
1540,0.18,7.4122915,7.6769223,"(60, 38)",0,1,False,0.50876886,0.5657743
1541,0.18,8.280587,8.855142,"(31, 12)",0,1,False,0.5167648,0.63981336
1542,0.18,7.991819,7.7256193,"(88, 12)",0,0,True,0.4915317,0.43384033
1543,0.18,5.219965,6.643134,"(35, 13)",0,1,False,0.559983,0.8058348
1544,0.18,5.6643953,6.7433414,"(13, 34)",0,1,False,0.5434787,0.7462945
1545,0.18,6.839412,6.647613,"(34, 33)",1,0,False,0.4928895,0.4521967
1546,0.18,7.323132,7.9274397,"(33, 53)",0,1,False,0.51981264,0.64664125
1547,0.18,6.1067805,7.201027,"(39, 69)",0,1,False,0.54111296,0.74918044
1548,0.18,7.176097,7.040277,"(68, 69)",1,0,False,0.4952231,0.46609712
1549,0.18,7.8897014,7.7887855,"(68, 76)",0,0,True,0.49678174,0.47479242
1550,0.18,7.7430205,8.693288,"(45, 76)",0,1,False,0.5289076,0.72116894
1551,0.18,5.436217,8.522072,"(10, 99)",0,1,False,0.6105384,0.95630556
1552,0.18,5.502774,8.042491,"(99, 9)",0,1,False,0.5937492,0.9268797
1553,0.18,7.704197,9.40065,"(96, 16)",0,1,False,0.5495898,0.8450709
1554,0.18,8.845288,8.51077,"(80, 96)",0,0,True,0.49036306,0.41714165
1555,0.18,8.898639,8.524069,"(21, 80)",0,0,True,0.48925054,0.40743724
1556,0.18,8.660444,8.152008,"(21, 11)",0,0,True,0.4848792,0.37556016
1557,0.18,7.591567,8.722381,"(11, 8)",0,1,False,0.5346579,0.755989
1558,0.18,8.731734,9.63389,"(73, 8)",0,1,False,0.524561,0.71139234
1559,0.18,8.018145,9.082611,"(58, 73)",0,1,False,0.5311234,0.74354315
1560,0.18,8.220403,9.075668,"(0, 61)",0,1,False,0.5247243,0.7016706
1561,0.18,7.945278,9.502033,"(89, 0)",0,1,False,0.54461306,0.82588726
1562,0.18,7.996134,8.372927,"(23, 27)",0,1,False,0.5115093,0.59309936
1563,0.18,8.04873,9.173012,"(94, 27)",0,1,False,0.53264135,0.7547821
1564,0.18,7.603053,6.2228866,"(57, 20)",0,0,True,0.4500878,0.20098224
1565,0.18,8.716324,8.324008,"(20, 59)",0,0,True,0.4884886,0.40315992
1566,0.18,8.482967,9.156504,"(59, 91)",0,1,False,0.5190917,0.66229457
1567,0.18,8.678297,8.269565,"(91, 63)",0,0,True,0.48794147,0.3992161
1568,0.18,8.714545,7.33352,"(3, 63)",0,0,True,0.4569722,0.20084438
1569,0.18,8.473768,8.01428,"(54, 3)",0,0,True,0.486066,0.3871073
1570,0.18,8.439843,8.366108,"(67, 54)",0,0,True,0.49780628,0.48157457
1571,0.18,7.712353,7.6840944,"(50, 64)",0,0,True,0.4990823,0.49293575
1572,0.18,8.071278,8.127867,"(84, 50)",0,1,False,0.50174665,0.51414347
1573,0.18,7.943089,8.820652,"(46, 84)",0,1,False,0.5261744,0.70631695
1574,0.18,8.041998,9.006014,"(46, 97)",0,1,False,0.5282735,0.7239252
1575,0.18,9.321208,9.088966,"(74, 97)",0,0,True,0.49369255,0.44219917
1576,0.18,8.950588,8.890885,"(24, 74)",0,0,True,0.49832687,0.48507875
1577,0.18,8.623996,9.324222,"(62, 24)",0,1,False,0.5195068,0.66823786
1578,0.18,9.6432085,9.429207,"(62, 32)",0,0,True,0.49438977,0.4467028
1579,0.18,9.239028,8.367853,"(32, 18)",0,0,True,0.4752604,0.29500988
1580,0.18,7.607688,7.19656,"(18, 78)",0,0,True,0.48611453,0.39864168
1581,0.18,7.3368926,7.143266,"(78, 17)",0,0,True,0.49331406,0.45174408
1582,0.18,8.878113,8.616049,"(86, 17)",0,0,True,0.49250996,0.43485638
1583,0.18,7.4576864,8.4533415,"(86, 83)",0,1,False,0.5312882,0.73020345
1584,0.18,6.823833,8.932759,"(7, 44)",0,1,False,0.566922,0.89176774
1585,0.18,7.089464,7.584681,"(4, 56)",0,1,False,0.5168738,0.6213346
1586,0.18,8.898377,7.0885677,"(2, 71)",0,0,True,0.44339722,0.14066112
1587,0.18,9.212591,7.1907783,"(2, 30)",0,0,True,0.43837202,0.11693167
1588,0.18,8.69418,7.6498313,"(98, 30)",0,0,True,0.46805105,0.26031187
1589,0.18,9.13013,8.188104,"(98, 15)",0,0,True,0.4728025,0.28049123
1590,0.18,8.630998,9.020376,"(15, 81)",0,1,False,0.51102966,0.59613305
1591,0.18,8.404273,8.915029,"(81, 26)",0,1,False,0.5147453,0.6249836
1592,0.18,7.668509,8.317843,"(14, 49)",0,1,False,0.52030903,0.6568605
1593,0.18,8.868122,8.096068,"(14, 87)",0,0,True,0.4772446,0.31603503
1594,0.18,8.1566,9.066773,"(22, 87)",0,1,False,0.5264226,0.71303564
1595,0.18,8.19516,7.7360945,"(1, 79)",0,0,True,0.48559234,0.38720754
1596,0.18,8.131199,8.223703,"(79, 36)",0,1,False,0.50282806,0.5231097
1597,0.19999999999999998,8.154209,8.204619,"(0, 1)",1,1,True,0.5015408,0.51259995
1598,0.19999999999999998,8.149782,9.4343405,"(2, 1)",1,1,True,0.5365261,0.7832247
1599,0.19999999999999998,7.8693705,9.350023,"(2, 3)",1,1,True,0.5429937,0.8146712
1600,0.19999999999999998,7.6091986,8.3236265,"(3, 4)",1,1,True,0.52242,0.6713788
1601,0.19999999999999998,8.241403,8.159573,"(6, 5)",1,0,False,0.49750534,0.47955388
1602,0.19999999999999998,7.408509,8.845019,"(6, 7)",1,1,True,0.54419076,0.8079137
1603,0.19999999999999998,7.3887243,8.802251,"(8, 7)",1,1,True,0.5436517,0.8043216
1604,0.19999999999999998,7.39025,7.9491076,"(8, 9)",1,1,True,0.5182165,0.63618815
1605,0.19999999999999998,5.4686794,5.6601143,"(9, 10)",1,1,True,0.50860083,0.5477131
1606,0.19999999999999998,6.882309,6.6909966,"(13, 12)",1,0,False,0.49295264,0.45231724
1607,0.19999999999999998,6.8747478,7.7453284,"(13, 14)",1,1,True,0.5297735,0.70486647
1608,0.19999999999999998,6.7993183,8.3539095,"(15, 14)",1,1,True,0.5512957,0.8255758
1609,0.19999999999999998,8.475046,7.93507,"(16, 17)",1,0,False,0.48354748,0.36819315
1610,0.19999999999999998,7.572082,5.9714975,"(19, 20)",1,0,False,0.4409098,0.16789995
1611,0.19999999999999998,7.707898,7.698779,"(21, 20)",1,0,False,0.49970406,0.49772024
1612,0.19999999999999998,8.164003,9.171377,"(22, 21)",1,1,True,0.5290554,0.7325059
1613,0.19999999999999998,7.5656877,9.09068,"(23, 22)",1,1,True,0.5457781,0.8212725
1614,0.19999999999999998,7.9686046,9.121602,"(23, 24)",1,1,True,0.53373265,0.760058
1615,0.19999999999999998,9.254108,8.259265,"(24, 25)",1,0,False,0.4715976,0.26995647
1616,0.19999999999999998,8.174713,8.138914,"(26, 27)",1,0,False,0.49890277,0.49105123
1617,0.19999999999999998,8.464221,8.19191,"(29, 28)",1,0,False,0.4918255,0.43233976
1618,0.19999999999999998,8.825675,9.062642,"(29, 30)",1,1,True,0.5066235,0.5589661
1619,0.19999999999999998,8.952504,9.038116,"(31, 30)",1,1,True,0.50237936,0.52138996
1620,0.19999999999999998,6.7682056,8.608217,"(31, 32)",1,1,True,0.5598323,0.8629501
1621,0.19999999999999998,6.2724085,8.1825075,"(32, 33)",1,1,True,0.5660709,0.87103033
1622,0.19999999999999998,6.633656,6.8932376,"(34, 33)",1,1,True,0.50959504,0.5645334
1623,0.19999999999999998,6.964758,4.505607,"(35, 34)",1,0,False,0.39280418,0.07877194
1624,0.19999999999999998,8.062482,6.6625776,"(38, 37)",1,0,False,0.45246524,0.19783132
1625,0.19999999999999998,8.467685,7.11322,"(40, 39)",1,0,False,0.4565345,0.20514145
1626,0.19999999999999998,7.4978085,7.9526844,"(41, 40)",1,1,True,0.5147205,0.6117979
1627,0.19999999999999998,6.9734573,7.8209023,"(41, 42)",1,1,True,0.52864087,0.7000309
1628,0.19999999999999998,8.1666155,7.676194,"(43, 44)",1,0,False,0.48452225,0.37979436
1629,0.19999999999999998,7.5130544,8.385197,"(44, 45)",1,1,True,0.52742887,0.70519125
1630,0.19999999999999998,7.476721,8.044778,"(46, 45)",1,1,True,0.51829904,0.6383147
1631,0.19999999999999998,7.7284904,8.201593,"(49, 48)",1,1,True,0.51484936,0.61611795
1632,0.19999999999999998,5.9285727,8.818807,"(50, 49)",1,1,True,0.5979914,0.9473615
1633,0.19999999999999998,5.462954,8.761757,"(50, 51)",1,1,True,0.6159532,0.9643877
1634,0.19999999999999998,6.0585713,8.9253025,"(52, 51)",1,1,True,0.59566057,0.9461771
1635,0.19999999999999998,7.741114,8.740989,"(52, 53)",1,1,True,0.53033215,0.73103386
1636,0.19999999999999998,6.752372,8.565006,"(53, 54)",1,1,True,0.55916923,0.85967994
1637,0.19999999999999998,5.2594714,8.064693,"(55, 54)",1,1,True,0.60526824,0.94295734
1638,0.19999999999999998,6.523986,8.271525,"(56, 55)",1,1,True,0.55905646,0.8516422
1639,0.19999999999999998,8.266814,8.097497,"(56, 57)",1,0,False,0.49482664,0.4577715
1640,0.19999999999999998,7.9830856,8.221943,"(58, 57)",1,1,True,0.5073699,0.559432
1641,0.19999999999999998,7.3560424,7.366,"(58, 59)",1,1,True,0.5003382,0.50248945
1642,0.19999999999999998,8.108843,6.53954,"(61, 60)",1,0,False,0.44643426,0.17231579
1643,0.19999999999999998,8.097767,8.352755,"(63, 62)",1,1,True,0.50775015,0.5634037
1644,0.19999999999999998,6.6993704,9.372507,"(63, 64)",1,1,True,0.58316195,0.9354227
1645,0.19999999999999998,6.7483296,8.735693,"(65, 64)",1,1,True,0.56417465,0.8794639
1646,0.19999999999999998,8.235458,9.068397,"(66, 65)",1,1,True,0.524068,0.6969758
1647,0.19999999999999998,7.065506,8.022164,"(67, 66)",1,1,True,0.5317033,0.7224522
1648,0.19999999999999998,6.9894915,7.63583,"(68, 67)",1,1,True,0.5220965,0.6561849
1649,0.19999999999999998,7.2540255,6.755526,"(68, 69)",1,0,False,0.48220855,0.37789336
1650,0.19999999999999998,6.5909715,6.48505,"(70, 69)",1,0,False,0.49594977,0.47354442
1651,0.19999999999999998,9.38023,8.838478,"(73, 74)",1,0,False,0.48513198,0.36778012
1652,0.19999999999999998,8.760678,9.1251545,"(75, 74)",1,1,True,0.51018894,0.59012353
1653,0.19999999999999998,8.741562,8.073642,"(75, 76)",1,0,False,0.48013937,0.33896273
1654,0.19999999999999998,9.339922,8.300355,"(78, 77)",1,0,False,0.4705343,0.26123354
1655,0.19999999999999998,8.183263,9.420332,"(79, 78)",1,1,True,0.5351369,0.77505344
1656,0.19999999999999998,6.837729,9.501227,"(80, 79)",1,1,True,0.5815076,0.93483806
1657,0.19999999999999998,7.282807,8.965121,"(80, 81)",1,1,True,0.55177015,0.84321076
1658,0.19999999999999998,8.084002,9.602847,"(81, 82)",1,1,True,0.54293716,0.82036847
1659,0.19999999999999998,7.8505106,8.1442175,"(83, 82)",1,1,True,0.5091813,0.57290345
1660,0.19999999999999998,6.6883345,8.529308,"(83, 84)",1,1,True,0.56048816,0.8630638
1661,0.19999999999999998,8.0789585,7.1100616,"(86, 87)",1,0,False,0.46810535,0.27510044
1662,0.19999999999999998,7.3460445,7.0098352,"(88, 89)",1,0,False,0.48829016,0.4167306
1663,0.19999999999999998,7.3643346,7.891582,"(89, 90)",1,1,True,0.51728004,0.62884086
1664,0.19999999999999998,8.39661,7.49758,"(92, 91)",1,0,False,0.47171828,0.2892498
1665,0.19999999999999998,8.15322,7.655839,"(93, 94)",1,0,False,0.48426914,0.37815624
1666,0.19999999999999998,8.694624,8.918372,"(95, 94)",1,1,True,0.5063518,0.55570483
1667,0.19999999999999998,7.1059246,8.848956,"(96, 95)",1,1,True,0.5546238,0.8510717
1668,0.19999999999999998,7.2346377,9.160877,"(97, 96)",1,1,True,0.5587429,0.87283266
1669,0.19999999999999998,7.5721297,8.6956835,"(98, 97)",1,1,True,0.534533,0.75464725
1670,0.19999999999999998,8.071339,7.446268,"(98, 99)",1,0,False,0.47985932,0.34862912
1671,0.19999999999999998,8.160556,7.6459846,"(48, 65)",0,0,True,0.48372287,0.37412256
1672,0.19999999999999998,8.896133,7.2618055,"(48, 43)",0,0,True,0.44942647,0.16323838
1673,0.19999999999999998,8.408144,8.364644,"(65, 92)",0,0,True,0.49870327,0.48912674
1674,0.19999999999999998,8.2873955,7.970956,"(92, 82)",0,0,True,0.4902684,0.4215437
1675,0.19999999999999998,7.906955,7.7529736,"(28, 42)",0,0,True,0.4950836,0.4615806
1676,0.19999999999999998,9.232219,7.6903286,"(28, 77)",0,0,True,0.45444277,0.17626068
1677,0.19999999999999998,8.675476,8.3288555,"(77, 6)",0,0,True,0.4898079,0.41420218
1678,0.19999999999999998,7.493968,7.329497,"(72, 6)",0,0,True,0.49445233,0.45897463
1679,0.19999999999999998,7.152998,8.824537,"(52, 95)",0,1,False,0.55230904,0.84178096
1680,0.19999999999999998,8.178465,8.8360815,"(66, 29)",0,1,False,0.51932514,0.65872484
1681,0.19999999999999998,8.810928,8.644775,"(29, 75)",0,0,True,0.49524072,0.45855713
1682,0.19999999999999998,7.6927233,8.613704,"(75, 41)",0,1,False,0.5282398,0.71524185
1683,0.19999999999999998,6.114296,7.171634,"(51, 47)",0,1,False,0.53979164,0.74218154
1684,0.19999999999999998,7.9669843,6.534002,"(60, 40)",0,0,True,0.4505902,0.19263439
1685,0.19999999999999998,8.889313,7.0631003,"(31, 38)",0,0,True,0.4427606,0.13869011
1686,0.19999999999999998,8.791132,7.703919,"(31, 12)",0,0,True,0.46704426,0.25214344
1687,0.19999999999999998,7.5407715,6.336577,"(88, 12)",0,0,True,0.45661297,0.2307299
1688,0.19999999999999998,7.2421618,5.8669877,"(88, 35)",0,0,True,0.44754907,0.2017852
1689,0.19999999999999998,7.13856,4.5759706,"(35, 13)",0,0,True,0.39062348,0.071585275
1690,0.19999999999999998,6.633656,6.8932376,"(34, 33)",1,1,True,0.50959504,0.5645334
1691,0.19999999999999998,7.6146173,7.8374057,"(33, 53)",0,1,False,0.50720906,0.55546784
1692,0.19999999999999998,8.323744,8.04856,"(53, 39)",0,0,True,0.49159604,0.43163493
1693,0.19999999999999998,8.324449,6.302144,"(39, 69)",0,0,True,0.43086892,0.1168809
1694,0.19999999999999998,7.2540255,6.755526,"(68, 69)",1,0,False,0.48220855,0.37789336
1695,0.19999999999999998,7.975361,6.8711514,"(68, 76)",0,0,True,0.4628125,0.24895199
1696,0.19999999999999998,8.567351,7.685702,"(45, 76)",0,0,True,0.4728774,0.29283604
1697,0.19999999999999998,5.521465,4.804599,"(10, 99)",0,0,True,0.46528855,0.32808346
1698,0.19999999999999998,6.538503,5.789566,"(99, 9)",0,0,True,0.46962473,0.3210529
1699,0.19999999999999998,7.170389,7.148483,"(16, 9)",0,0,True,0.49923506,0.49452364
1700,0.19999999999999998,7.586012,7.1591005,"(21, 11)",0,0,True,0.48552364,0.3948641
1701,0.19999999999999998,7.5621696,6.88852,"(11, 8)",0,0,True,0.47669142,0.3376801
1702,0.19999999999999998,8.481769,8.241353,"(73, 8)",0,0,True,0.49281186,0.4401839
1703,0.19999999999999998,8.730194,8.508354,"(58, 73)",0,0,True,0.4935656,0.44476634
1704,0.19999999999999998,8.448155,7.452811,"(58, 37)",0,0,True,0.46870175,0.2698577
1705,0.19999999999999998,8.266659,6.802552,"(61, 37)",0,0,True,0.45142058,0.18784004
1706,0.19999999999999998,9.032038,7.332158,"(0, 61)",0,0,True,0.448061,0.154481
1707,0.19999999999999998,8.57709,7.891057,"(89, 0)",0,0,True,0.4791709,0.33491609
1708,0.19999999999999998,7.468726,8.713992,"(89, 23)",0,1,False,0.5384752,0.7764793
1709,0.19999999999999998,7.9333344,8.310104,"(94, 27)",0,1,False,0.5115976,0.5930939
1710,0.19999999999999998,8.647242,7.5828643,"(19, 94)",0,0,True,0.4672098,0.2564738
1711,0.19999999999999998,7.4109197,6.0143995,"(57, 19)",0,0,True,0.44798928,0.19836888
1712,0.19999999999999998,6.228405,6.108838,"(57, 20)",0,0,True,0.49515423,0.4701438
1713,0.19999999999999998,7.5924296,7.09655,"(20, 59)",0,0,True,0.48312068,0.37850946
1714,0.19999999999999998,9.068904,7.1175613,"(59, 91)",0,0,True,0.43972299,0.12440704
1715,0.19999999999999998,8.079985,8.081922,"(91, 63)",0,1,False,0.5000599,0.50048417
1716,0.19999999999999998,8.037467,8.830064,"(3, 63)",0,1,False,0.5234947,0.6883886
1717,0.19999999999999998,7.1704082,7.978898,"(93, 67)",0,1,False,0.526684,0.6917876
1718,0.19999999999999998,6.7806234,7.870422,"(46, 84)",0,1,False,0.53719187,0.74834377
1719,0.19999999999999998,8.386303,7.979541,"(46, 97)",0,0,True,0.48757285,0.39968875
1720,0.19999999999999998,9.762851,9.17373,"(74, 97)",0,0,True,0.4844449,0.35683662
1721,0.19999999999999998,8.9606085,9.803934,"(24, 74)",0,1,False,0.52247125,0.69916517
1722,0.19999999999999998,8.428213,8.810427,"(62, 24)",0,1,False,0.5110859,0.59440684
1723,0.19999999999999998,6.211476,7.005975,"(18, 78)",0,1,False,0.5300549,0.6887965
1724,0.19999999999999998,6.819751,8.409783,"(78, 17)",0,1,False,0.5522023,0.8306207
1725,0.19999999999999998,8.076765,7.3316617,"(86, 17)",0,0,True,0.47582155,0.3218892
1726,0.19999999999999998,7.817998,7.79222,"(86, 83)",0,0,True,0.49917436,0.4935559
1727,0.19999999999999998,8.150718,8.113052,"(25, 83)",0,0,True,0.49884203,0.4905848
1728,0.19999999999999998,8.267149,8.204852,"(44, 25)",0,0,True,0.498109,0.48443085
1729,0.19999999999999998,7.368726,7.6626463,"(7, 4)",0,1,False,0.5097769,0.5729556
1730,0.19999999999999998,8.772711,7.7387085,"(4, 56)",0,0,True,0.46868828,0.2623089
1731,0.19999999999999998,8.251614,6.7127066,"(71, 56)",0,0,True,0.44858083,0.17669421
1732,0.19999999999999998,8.429055,7.3150673,"(2, 71)",0,0,True,0.46462208,0.24712816
1733,0.19999999999999998,8.893223,9.095926,"(2, 30)",0,1,False,0.50563407,0.550503
1734,0.19999999999999998,8.619497,8.892676,"(98, 30)",0,1,False,0.5077997,0.5678732
1735,0.19999999999999998,8.977309,8.489546,"(15, 81)",0,0,True,0.48603746,0.3804206
1736,0.19999999999999998,8.901471,8.082748,"(81, 26)",0,0,True,0.47589755,0.30603483
1737,0.19999999999999998,8.998398,8.184489,"(26, 5)",0,0,True,0.4763163,0.30705824
1738,0.19999999999999998,7.9620523,7.7199144,"(5, 49)",0,0,True,0.49227974,0.43975955
1739,0.19999999999999998,7.2302876,8.534687,"(14, 87)",0,1,False,0.54137015,0.7865745
1740,0.19999999999999998,8.345152,8.115645,"(22, 87)",0,0,True,0.4930287,0.44287392
1741,0.19999999999999998,8.656186,8.907699,"(1, 22)",0,1,False,0.50715995,0.56254876
1742,0.19999999999999998,8.066026,7.2473407,"(79, 36)",0,0,True,0.4732689,0.30604288
1743,0.19999999999999998,8.870344,6.313601,"(43, 36)",0,0,True,0.4158077,0.07197478
1744,0.22,8.800889,7.6731896,"(99, 0)",0,0,True,0.46577352,0.2445859
1745,0.22,8.123875,6.7002463,"(2, 1)",1,0,False,0.4519827,0.19409342
1746,0.22,7.485126,7.809087,"(3, 4)",1,1,True,0.510591,0.58028924
1747,0.22,6.943719,8.334445,"(4, 5)",1,1,True,0.5455135,0.8007082
1748,0.22,7.8514347,8.333022,"(6, 5)",1,1,True,0.5148781,0.6181227
1749,0.22,6.9325686,7.1016984,"(6, 7)",1,1,True,0.5060256,0.54218197
1750,0.22,8.159563,8.70462,"(8, 7)",1,1,True,0.5161602,0.6329881
1751,0.22,8.23436,7.6888094,"(8, 9)",1,0,False,0.48286927,0.36689734
1752,0.22,6.407182,6.095195,"(9, 10)",1,0,False,0.48752287,0.4226297
1753,0.22,8.437374,7.811993,"(10, 11)",1,0,False,0.48075676,0.34855863
1754,0.22,8.753587,8.282946,"(12, 11)",1,0,False,0.4861873,0.3844645
1755,0.22,6.877253,7.1594443,"(13, 12)",1,1,True,0.5100519,0.5700834
1756,0.22,6.7584133,7.570434,"(15, 14)",1,1,True,0.52833515,0.69253993
1757,0.22,6.998639,6.8320084,"(16, 17)",1,0,False,0.49397603,0.4584384
1758,0.22,5.836592,6.853904,"(18, 17)",1,1,True,0.5400816,0.73444855
